Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Bo_Trach,2023,4,14,26.1,92,0.2,0.1
Bo_Trach,2023,4,15,24.9,97,34.2,0
Bo_Trach,2023,4,16,25.6,91,0.3,0.3
Bo_Trach,2023,4,17,25.6,92,0,7.3
Bo_Trach,2023,4,18,28.3,84,0,9.5
Bo_Trach,2023,4,19,31,72,0,9.9
Bo_Trach,2023,4,20,28.4,86,0,7.7
Bo_Trach,2023,4,21,28.2,89,0,9.7
Bo_Trach,2023,4,22,29,83,0,9.8
Bo_Trach,2023,4,23,28.2,84,0,7.8
Bo_Trach,2023,4,24,28.2,79,0,7.3
Bo_Trach,2023,4,25,27.1,92,0.3,7
Bo_Trach,2023,4,26,23.8,89,1.3,0
Bo_Trach,2023,4,27,24.4,85,0,8.2
Bo_Trach,2023,4,28,27.6,86,0,5.6
Bo_Trach,2023,4,29,26.9,87,25.4,0.5
Bo_Trach,2023,4,30,24.5,87,0,0.8
Bo_Trach,2023,5,1,25.2,82,0,9.6
Bo_Trach,2023,5,2,26.2,86,0,10.6
Bo_Trach,2023,5,3,27.6,87,0,10.2
Bo_Trach,2023,5,4,28.5,87,0,9.2
Bo_Trach,2023,5,5,31.5,77,0,10.7
Bo_Trach,2023,5,6,32.7,73,0,10.9
Bo_Trach,2023,5,7,31.4,81,37.8,9.3
Bo_Trach,2023,5,8,26.5,86,23.5,2.4
Bo_Trach,2023,5,9,27.5,86,0,6.6
Bo_Trach,2023,5,10,28.2,86,0,9
Bo_Trach,2023,5,11,27.2,91,9.4,0.6
Bo_Trach,2023,5,12,25,95,73.6,0
Bo_Trach,2023,5,13,24.5,85,0,0.1
Bo_Trach,2023,5,14,25.1,86,0,2.9
Bo_Trach,2023,5,15,26.4,84,0,9.1
Bo_Trach,2023,5,16,30.9,72,0,11
Bo_Trach,2023,5,17,32.7,59,0,11.3
Bo_Trach,2023,5,18,33.3,58,0,11.5
Bo_Trach,2023,5,19,32.7,68,0,10.1
Bo_Trach,2023,5,20,31.2,78,0,9.8
Bo_Trach,2023,5,21,30.7,82,0,10.9
Bo_Trach,2023,5,22,32.5,69,0,11.1
Bo_Trach,2023,5,23,33.3,66,0,9.9
Bo_Trach,2023,5,24,31.1,68,0,9.9
Bo_Trach,2023,5,25,30.2,72,0,5.5
Bo_Trach,2023,5,26,29.5,79,0,10.9
Bo_Trach,2023,5,27,29.2,82,0,11.4
Bo_Trach,2023,5,28,29.6,80,0,11.3
Bo_Trach,2023,5,29,29.1,84,0.2,10.8
Bo_Trach,2023,5,30,29.7,81,0,11.9
Bo_Trach,2023,5,31,30.6,80,0,11.8
Bo_Trach,2023,6,1,32.9,70,0,11.8
Bo_Trach,2023,6,2,33.4,64,0,11.7
Bo_Trach,2023,6,3,32.8,66,3.3,10.7
Bo_Trach,2023,6,4,30.5,74,0.3,10.2
Bo_Trach,2023,6,5,30,80,0,7.9
Bo_Trach,2023,6,6,28.7,85,2.4,7
Bo_Trach,2023,6,7,28.2,84,0,1.7
Bo_Trach,2023,6,8,30.3,73,0,7.5
Bo_Trach,2023,6,9,30.1,76,0.3,3.1
Bo_Trach,2023,6,10,30.4,76,0,8
Bo_Trach,2023,6,11,31.6,65,0,8.8
Bo_Trach,2023,6,12,31.2,66,0,11.2
Bo_Trach,2023,6,13,31.5,66,0,9.9
Bo_Trach,2023,6,14,32,64,0,9.4
Bo_Trach,2023,6,15,32.8,62,0,11.5
Bo_Trach,2023,6,16,32.8,65,0,8.2
Bo_Trach,2023,6,17,31.7,66,0,7.2
Bo_Trach,2023,6,18,30.5,70,0,6.2
Bo_Trach,2023,6,19,31.1,66,0,6.9
Bo_Trach,2023,6,20,32.6,63,0,11.7
Bo_Trach,2023,6,21,33.1,62,0,11.5
Bo_Trach,2023,6,22,33.3,61,0,12.1
Bo_Trach,2023,6,23,33,69,0,10.1
Bo_Trach,2023,6,24,30.9,73,0,1.1
Bo_Trach,2023,6,25,30.3,75,0,2.6
Bo_Trach,2023,6,26,29.3,83,0.1,5.1
Bo_Trach,2023,6,27,29.8,82,0,9.7
Bo_Trach,2023,6,28,29.6,80,1.3,10.5
Bo_Trach,2023,6,29,31.2,76,0.5,11.1
Bo_Trach,2023,6,30,33.2,61,0,12
Bo_Trach,2023,7,1,33,59,0,11.7
Bo_Trach,2023,7,2,32.6,60,0,11.2
Bo_Trach,2023,7,3,31.3,61,0,6.1
Bo_Trach,2023,7,4,31.4,61,0,9.7
Bo_Trach,2023,7,5,30.7,67,0,11.9
Bo_Trach,2023,7,6,31.7,67,0,12.1
Bo_Trach,2023,7,7,31.2,76,0,11.9
Bo_Trach,2023,7,8,30.8,78,0,11.6
Bo_Trach,2023,7,9,31,78,0,9.9
Bo_Trach,2023,7,10,31.4,70,0,12.1
Bo_Trach,2023,7,11,31.2,70,0,11.8
Bo_Trach,2023,7,12,32,70,0,11.8
Bo_Trach,2023,7,13,32.5,68,0,11.3
Bo_Trach,2023,7,14,32.7,66,0,9.2
Bo_Trach,2023,7,15,31.3,71,0,9.1
Bo_Trach,2023,7,16,29.4,80,1.3,4.3
Bo_Trach,2023,7,17,28.7,80,2.2,0
Bo_Trach,2023,7,18,31.9,63,0,3.4
Bo_Trach,2023,7,19,31.3,66,0,10.8
Bo_Trach,2023,7,20,29.2,82,8,10.2
Bo_Trach,2023,7,21,29.4,82,12.7,7.7
Bo_Trach,2023,7,22,30.2,80,0.6,9.8
Bo_Trach,2023,7,23,29.8,79,0.7,11.7
Bo_Trach,2023,7,24,29.8,79,3.9,12
Bo_Trach,2023,7,25,29.4,79,0,9.4
Bo_Trach,2023,7,26,30.2,73,0,12
Bo_Trach,2023,7,27,31.9,68,0,7.4
Bo_Trach,2023,7,28,32.1,65,0,8.4
Bo_Trach,2023,7,29,31.3,66,0,7.5
Bo_Trach,2023,7,30,30.7,69,1,8.1
Bo_Trach,2023,7,31,30.3,68,0,1.7
Bo_Trach,2023,8,1,29.4,74,3.8,0
Bo_Trach,2023,8,2,27,87,25.2,0
Bo_Trach,2023,8,3,26.9,87,35,0
Bo_Trach,2023,8,4,28.1,80,4,0
Bo_Trach,2023,8,5,29.7,65,3.2,4.9
Bo_Trach,2023,8,6,30,61,0,4.6
