Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Can_Gio,2024,6,2,30.0,78.0,0.0,7.0
Can_Gio,2024,6,3,31.6,70.0,0.0,10.2
Can_Gio,2024,6,4,31.3,72.0,0.0,10.6
Can_Gio,2024,6,5,30.4,80.0,2.7,3.0
Can_Gio,2024,6,6,31.1,76.0,0.0,9.1
Can_Gio,2024,6,7,27.7,89.0,14.1,0.4
Can_Gio,2024,6,8,28.5,84.0,35.5,5.1
Can_Gio,2024,6,9,28.9,82.0,0.1,1.4
Can_Gio,2024,6,10,28.7,76.0,4.3,3.6
Can_Gio,2024,6,11,30.0,74.0,0.5,8.5
Can_Gio,2024,6,12,30.1,76.0,0.0,11.2
Can_Gio,2024,6,13,30.8,73.0,0.0,11.5
Can_Gio,2024,6,14,30.1,81.0,6.8,7.5
Can_Gio,2024,6,15,29.9,85.0,0.8,3.7
Can_Gio,2024,6,16,28.7,78.0,16.9,7.6
Can_Gio,2024,6,17,29.0,84.0,22.4,7.4
Can_Gio,2024,6,18,29.5,79.0,20.4,11.0
Can_Gio,2024,6,19,29.2,82.0,1.2,8.5
Can_Gio,2024,6,20,29.5,81.0,74.8,0.3
Can_Gio,2024,6,21,26.4,92.0,17.7,0.0
Can_Gio,2024,6,22,27.4,86.0,0.2,1.7
Can_Gio,2024,6,23,27.3,82.0,8.6,3.7
Can_Gio,2024,6,24,27.5,86.0,5.5,1.3
Can_Gio,2024,6,25,28.6,78.0,0.0,5.8
Can_Gio,2024,6,26,28.2,78.0,0.0,4.6
Can_Gio,2024,6,27,28.6,82.0,7.4,2.8
Can_Gio,2024,6,28,28.5,83.0,0.0,9.1
Can_Gio,2024,6,29,29.6,79.0,0.0,10.0
Can_Gio,2024,6,30,29.8,79.0,0.0,9.5
Can_Gio,2024,7,1,29.1,79.0,0.0,11.2
Can_Gio,2024,7,2,28.1,87.0,21.7,5.1
Can_Gio,2024,7,3,27.1,87.0,42.1,4.4
Can_Gio,2024,7,4,27.0,91.0,1.2,0.7
Can_Gio,2024,7,5,28.4,79.0,0.0,8.7
Can_Gio,2024,7,6,29.5,77.0,0.0,10.4
Can_Gio,2024,7,7,29.7,78.0,21.6,5.1
Can_Gio,2024,7,8,29.0,81.0,0.0,9.0
Can_Gio,2024,7,9,28.9,80.0,0.0,5.0
Can_Gio,2024,7,10,27.9,82.0,5.4,4.7
Can_Gio,2024,7,11,27.2,85.0,9.6,2.8
Can_Gio,2024,7,12,27.8,82.0,0.5,4.1
Can_Gio,2024,7,13,27.8,80.0,0.0,2.4
Can_Gio,2024,7,14,26.8,84.0,1.4,2.4
Can_Gio,2024,7,15,27.5,83.0,2.6,7.5
Can_Gio,2024,7,16,27.1,86.0,4.5,1.2
Can_Gio,2024,7,17,26.2,88.0,7.9,0.9
Can_Gio,2024,7,18,26.8,88.0,9.4,2.3
Can_Gio,2024,7,19,27.5,86.0,7.2,1.5
Can_Gio,2024,7,20,27.0,89.0,1.9,0.1
Can_Gio,2024,7,21,28.5,82.0,0.0,4.6
Can_Gio,2024,7,22,27.7,81.0,9.5,2.2
Can_Gio,2024,7,23,28.8,81.0,0.0,4.7
Can_Gio,2024,7,24,29.6,76.0,0.0,8.5
Can_Gio,2024,7,25,27.5,84.0,5.2,2.4
Can_Gio,2024,7,26,27.9,81.0,0.2,3.1
Can_Gio,2024,7,27,27.4,84.0,0.0,0.4
Can_Gio,2024,7,28,28.2,81.0,0.0,1.7
Can_Gio,2024,7,29,28.7,80.0,0.0,5.6
Can_Gio,2024,7,30,28.2,85.0,6.9,6.4
Can_Gio,2024,7,31,28.1,84.0,2.2,10.3
Can_Gio,2024,8,1,28.1,86.0,85.6,6.4
Can_Gio,2024,8,2,28.6,84.0,4.2,9.5
Can_Gio,2024,8,3,28.0,85.0,3.6,5.4
Can_Gio,2024,8,4,26.3,91.0,19.6,5.9
Can_Gio,2024,8,5,27.9,84.0,0.0,10.7
Can_Gio,2024,8,6,28.2,83.0,0.7,6.7
Can_Gio,2024,8,7,28.9,80.0,0.0,7.9
Can_Gio,2024,8,8,29.3,81.0,0.0,8.4
Can_Gio,2024,8,9,29.2,83.0,17.8,7.8
Can_Gio,2024,8,10,29.1,81.0,4.1,10.5
Can_Gio,2024,8,11,30.1,77.0,0.0,10.5
Can_Gio,2024,8,12,29.1,80.0,1.5,7.6
Can_Gio,2024,8,13,29.3,80.0,0.4,9.7
Can_Gio,2024,8,14,29.8,78.0,0.0,9.9
Can_Gio,2024,8,15,29.6,78.0,0.0,8.6
Can_Gio,2024,8,16,29.6,79.0,0.0,10.2
Can_Gio,2024,8,17,29.6,80.0,0.0,8.4
Can_Gio,2024,8,18,29.6,78.0,0.0,10.8
Can_Gio,2024,8,19,30.4,77.0,0.0,10.2
Can_Gio,2024,8,20,29.7,75.0,0.0,9.8
Can_Gio,2024,8,21,29.7,76.0,0.0,7.9
Can_Gio,2024,8,22,29.8,78.0,0.0,9.5
Can_Gio,2024,8,23,28.8,85.0,0.4,3.4
Can_Gio,2024,8,24,28.7,80.0,5.3,5.6
Can_Gio,2024,8,25,28.3,86.0,5.4,5.9
Can_Gio,2024,8,26,27.7,84.0,2.1,7.5
Can_Gio,2024,8,27,28.0,86.0,19.5,4.9
Can_Gio,2024,8,28,27.5,89.0,12.2,5.0
Can_Gio,2024,8,29,27.8,82.0,0.0,2.5
Can_Gio,2024,8,30,29.2,77.0,51.6,8.7
Can_Gio,2024,8,31,26.9,88.0,53.4,1.8
Can_Gio,2024,9,1,26.9,89.0,34.2,1.5
Can_Gio,2024,9,2,25.8,93.0,22.1,3.6
Can_Gio,2024,9,3,27.0,87.0,3.8,3.9
Can_Gio,2024,9,4,26.0,92.0,9.8,2.2
Can_Gio,2024,9,5,28.0,83.0,0.4,6.6
Can_Gio,2024,9,6,28.3,82.0,0.0,1.9
Can_Gio,2024,9,7,28.5,84.0,5.7,6.6
Can_Gio,2024,9,8,28.7,83.0,0.0,7.0
Can_Gio,2024,9,9,29.6,80.0,0.0,8.7
Can_Gio,2024,9,10,28.8,85.0,34.3,6.9
Can_Gio,2024,9,11,27.7,86.0,5.6,2.9
Can_Gio,2024,9,12,28.2,86.0,14.5,6.7
Can_Gio,2024,9,13,27.6,88.0,49.7,5.9
Can_Gio,2024,9,14,27.7,87.0,3.8,4.9
Can_Gio,2024,9,15,28.1,83.0,0.1,4.3
Can_Gio,2024,9,16,27.9,83.0,0.0,5.7
Can_Gio,2024,9,17,26.3,93.0,23.7,0.1
Can_Gio,2024,9,18,25.4,96.0,46.6,0.0
Can_Gio,2024,9,19,27.5,86.0,0.0,5.8
Can_Gio,2024,9,20,26.9,88.0,9.7,2.6
Can_Gio,2024,9,21,25.5,96.0,100.9,0.1
Can_Gio,2024,9,22,26.1,92.0,9.7,0.0
Can_Gio,2024,9,23,27.2,89.0,0.7,3.4
Can_Gio,2024,9,24,28.2,86.0,0.0,0.8
Can_Gio,2024,9,25,28.5,87.0,0.2,5.2
Can_Gio,2024,9,26,28.0,85.0,0.0,4.2
Can_Gio,2024,9,27,28.7,81.0,0.0,7.3
Can_Gio,2024,9,28,28.9,82.0,0.0,8.9
Can_Gio,2024,9,29,30.0,80.0,0.0,7.9
Can_Gio,2024,9,30,30.2,79.0,0.0,8.0
Can_Gio,2024,10,1,,,,
Can_Gio,2024,10,2,,,,
Can_Gio,2024,10,3,,,,
Can_Gio,2024,10,4,,,,
Can_Gio,2024,10,5,,,,
Can_Gio,2024,10,6,,,,
Can_Gio,2024,10,7,,,,
Can_Gio,2024,10,8,,,,
Can_Gio,2024,10,9,,,,
Can_Gio,2024,10,10,,,,
Can_Gio,2024,10,11,,,,
Can_Gio,2024,10,12,,,,
Can_Gio,2024,10,13,,,,
Can_Gio,2024,10,14,,,,
Can_Gio,2024,10,15,,,,
Can_Gio,2024,10,16,,,,
Can_Gio,2024,10,17,,,,
Can_Gio,2024,10,18,,,,
Can_Gio,2024,10,19,,,,
Can_Gio,2024,10,20,,,,
Can_Gio,2024,10,21,,,,
Can_Gio,2024,10,22,,,,
Can_Gio,2024,10,23,,,,
Can_Gio,2024,10,24,,,,
Can_Gio,2024,10,25,,,,
Can_Gio,2024,10,26,,,,
Can_Gio,2024,10,27,,,,
Can_Gio,2024,10,28,,,,
Can_Gio,2024,10,29,,,,
Can_Gio,2024,10,30,,,,
Can_Gio,2024,10,31,,,,
Can_Gio,2024,11,1,29.4,80.0,5.0,7.4
Can_Gio,2024,11,2,28.3,82.0,0.0,5.8
Can_Gio,2024,11,3,28.1,80.0,0.3,6.7
Can_Gio,2024,11,4,28.4,80.0,0.0,7.9
Can_Gio,2024,11,5,28.2,83.0,2.8,6.6
Can_Gio,2024,11,6,28.3,83.0,37.4,8.0
Can_Gio,2024,11,7,28.0,81.0,0.0,9.0
Can_Gio,2024,11,8,27.6,81.0,0.1,4.2
Can_Gio,2024,11,9,28.3,76.0,0.0,7.9
Can_Gio,2024,11,10,28.7,79.0,1.9,5.3
Can_Gio,2024,11,11,28.5,82.0,6.2,6.2
Can_Gio,2024,11,12,29.0,82.0,0.0,8.8
Can_Gio,2024,11,13,28.5,84.0,9.8,3.9
Can_Gio,2024,11,14,28.7,80.0,0.0,10.6
Can_Gio,2024,11,15,28.7,79.0,0.0,6.7
Can_Gio,2024,11,16,28.8,77.0,0.0,10.3
Can_Gio,2024,11,17,28.8,75.0,0.0,9.4
Can_Gio,2024,11,18,28.6,78.0,0.0,9.4
Can_Gio,2024,11,19,29.3,77.0,0.0,9.5
Can_Gio,2024,11,20,28.9,80.0,0.0,3.0
Can_Gio,2024,11,21,28.5,81.0,0.2,8.5
Can_Gio,2024,11,22,28.5,80.0,0.0,9.3
Can_Gio,2024,11,23,28.8,78.0,0.0,6.7
Can_Gio,2024,11,24,28.5,82.0,5.8,6.3
Can_Gio,2024,11,25,28.9,78.0,0.0,6.0
Can_Gio,2024,11,26,28.5,78.0,0.0,3.4
Can_Gio,2024,11,27,28.4,76.0,0.0,4.4
Can_Gio,2024,11,28,28.2,76.0,0.1,2.6
Can_Gio,2024,11,29,26.7,69.0,0.0,0.0
Can_Gio,2024,11,30,26.1,73.0,0.0,0.0
Can_Gio,2024,12,1,27.2,79.0,0.0,1.9
Can_Gio,2024,12,2,28.1,81.0,0.0,0.6
Can_Gio,2024,12,3,26.6,91.0,1.5,0.0
Can_Gio,2024,12,4,27.0,86.0,0.3,2.4
Can_Gio,2024,12,5,26.9,83.0,0.2,1.1
Can_Gio,2024,12,6,28.2,82.0,0.0,4.6
Can_Gio,2024,12,7,27.5,86.0,2.2,0.5
Can_Gio,2024,12,8,27.7,80.0,0.0,3.0
Can_Gio,2024,12,9,27.9,73.0,0.0,5.5
Can_Gio,2024,12,10,28.0,73.0,0.0,3.6
Can_Gio,2024,12,11,27.2,78.0,2.5,0.1
Can_Gio,2024,12,12,26.6,90.0,4.2,0.3
Can_Gio,2024,12,13,26.2,92.0,34.2,0.0
Can_Gio,2024,12,14,26.1,90.0,2.3,0.0
Can_Gio,2024,12,15,25.3,93.0,1.8,0.0
Can_Gio,2024,12,16,25.8,85.0,0.0,0.9
Can_Gio,2024,12,17,26.2,81.0,0.0,4.7
Can_Gio,2024,12,18,26.7,80.0,0.0,4.3
Can_Gio,2024,12,19,27.3,76.0,0.0,7.6
Can_Gio,2024,12,20,26.0,77.0,0.0,5.4
Can_Gio,2024,12,21,25.9,80.0,0.0,3.2
Can_Gio,2024,12,22,24.8,76.0,0.0,4.1
Can_Gio,2024,12,23,25.5,72.0,0.0,8.2
Can_Gio,2024,12,24,27.2,67.0,0.0,0.4
Can_Gio,2024,12,25,28.0,61.0,0.0,5.9
Can_Gio,2024,12,26,27.9,75.0,0.0,4.5
Can_Gio,2024,12,27,26.9,86.0,11.0,2.1
Can_Gio,2024,12,28,27.2,83.0,14.4,6.1
Can_Gio,2024,12,29,26.8,77.0,0.0,8.9
Can_Gio,2024,12,30,26.8,72.0,0.0,9.6
Can_Gio,2024,12,31,27.4,78.0,0.0,1.4
Can_Gio,2025,1,1,,,,
Can_Gio,2025,1,2,,,,
Can_Gio,2025,1,3,,,,
Can_Gio,2025,1,4,,,,
Can_Gio,2025,1,5,,,,
Can_Gio,2025,1,6,,,,
Can_Gio,2025,1,7,,,,
Can_Gio,2025,1,8,,,,
Can_Gio,2025,1,9,,,,
Can_Gio,2025,1,10,,,,
Can_Gio,2025,1,11,,,,
Can_Gio,2025,1,12,,,,
Can_Gio,2025,1,13,,,,
Can_Gio,2025,1,14,,,,
Can_Gio,2025,1,15,,,,
Can_Gio,2025,1,16,,,,
Can_Gio,2025,1,17,,,,
Can_Gio,2025,1,18,,,,
Can_Gio,2025,1,19,,,,
Can_Gio,2025,1,20,,,,
Can_Gio,2025,1,21,,,,
Can_Gio,2025,1,22,,,,
Can_Gio,2025,1,23,,,,
Can_Gio,2025,1,24,,,,
Can_Gio,2025,1,25,,,,
Can_Gio,2025,1,26,,,,
Can_Gio,2025,1,27,,,,
Can_Gio,2025,1,28,,,,
Can_Gio,2025,1,29,,,,
Can_Gio,2025,1,30,,,,
Can_Gio,2025,1,31,,,,
Can_Gio,2025,2,1,,,,
Can_Gio,2025,2,2,,,,
Can_Gio,2025,2,3,,,,
Can_Gio,2025,2,4,,,,
Can_Gio,2025,2,5,,,,
Can_Gio,2025,2,6,,,,
Can_Gio,2025,2,7,,,,
Can_Gio,2025,2,8,,,,
Can_Gio,2025,2,9,,,,
Can_Gio,2025,2,10,,,,
Can_Gio,2025,2,11,,,,
Can_Gio,2025,2,12,,,,
Can_Gio,2025,2,13,,,,
Can_Gio,2025,2,14,,,,
Can_Gio,2025,2,15,,,,
Can_Gio,2025,2,16,,,,
Can_Gio,2025,2,17,,,,
Can_Gio,2025,2,18,,,,
Can_Gio,2025,2,19,,,,
Can_Gio,2025,2,20,,,,
Can_Gio,2025,2,21,,,,
Can_Gio,2025,2,22,,,,
Can_Gio,2025,2,23,,,,
Can_Gio,2025,2,24,,,,
Can_Gio,2025,2,25,,,,
Can_Gio,2025,2,26,,,,
Can_Gio,2025,2,27,,,,
Can_Gio,2025,2,28,,,,
Con_Vanh,2023,1,1,15.7,74.0,0.0,2.3
Con_Vanh,2023,1,2,16.5,93.0,1.1,0.0
Con_Vanh,2023,1,3,15.5,90.0,1.7,0.0
Con_Vanh,2023,1,4,17.4,86.0,0.0,0.0
Con_Vanh,2023,1,5,18.2,88.0,0.0,0.1
Con_Vanh,2023,1,6,19.3,76.0,0.0,0.0
Con_Vanh,2023,1,7,17.8,63.0,0.0,2.7
Con_Vanh,2023,1,8,18.7,80.0,0.0,0.0
Con_Vanh,2023,1,9,19.4,89.0,2.5,0.1
Con_Vanh,2023,1,10,18.9,98.0,21.0,0.0
Con_Vanh,2023,1,11,19.2,96.0,3.0,0.0
Con_Vanh,2023,1,12,19.8,93.0,2.5,0.0
Con_Vanh,2023,1,13,21.5,90.0,0.2,5.7
Con_Vanh,2023,1,14,22.9,86.0,0.0,9.3
Con_Vanh,2023,1,15,20.5,86.0,0.0,0.7
Con_Vanh,2023,1,16,13.9,73.0,0.0,0.0
Con_Vanh,2023,1,17,12.8,76.0,0.0,0.0
Con_Vanh,2023,1,18,14.4,64.0,0.0,0.0
Con_Vanh,2023,1,19,15.5,79.0,0.0,0.0
Con_Vanh,2023,1,20,15.6,69.0,0.0,2.4
Con_Vanh,2023,1,21,16.1,81.0,0.0,9.6
Con_Vanh,2023,1,22,18.2,90.0,0.0,0.0
Con_Vanh,2023,1,23,19.8,91.0,0.0,1.4
Con_Vanh,2023,1,24,16.0,68.0,0.0,0.0
Con_Vanh,2023,1,25,13.7,70.0,0.0,8.9
Con_Vanh,2023,1,26,16.5,88.0,0.0,0.3
Con_Vanh,2023,1,27,15.1,78.0,1.1,0.3
Con_Vanh,2023,1,28,14.4,56.0,0.0,6.9
Con_Vanh,2023,1,29,14.4,60.0,0.0,8.3
Con_Vanh,2023,1,30,14.8,69.0,0.0,9.9
Con_Vanh,2023,1,31,15.4,82.0,0.0,9.8
Con_Vanh,2023,2,1,18.6,91.0,0.0,0.4
Con_Vanh,2023,2,2,20.1,94.0,0.6,0.1
Con_Vanh,2023,2,3,19.9,97.0,5.5,0.0
Con_Vanh,2023,2,4,19.7,96.0,2.1,0.0
Con_Vanh,2023,2,5,19.2,97.0,1.4,0.0
Con_Vanh,2023,2,6,19.3,95.0,0.1,0.0
Con_Vanh,2023,2,7,20.3,94.0,0.4,0.0
Con_Vanh,2023,2,8,20.5,94.0,0.9,0.0
Con_Vanh,2023,2,9,21.4,96.0,2.8,0.0
Con_Vanh,2023,2,10,21.4,96.0,0.0,0.0
Con_Vanh,2023,2,11,21.8,98.0,1.0,0.0
Con_Vanh,2023,2,12,23.1,93.0,0.0,0.0
Con_Vanh,2023,2,13,23.4,92.0,0.1,0.1
Con_Vanh,2023,2,14,18.6,84.0,0.0,0.0
Con_Vanh,2023,2,15,16.7,74.0,0.0,0.0
Con_Vanh,2023,2,16,16.1,81.0,0.0,0.0
Con_Vanh,2023,2,17,17.3,86.0,0.0,0.0
Con_Vanh,2023,2,18,18.8,91.0,0.0,2.0
Con_Vanh,2023,2,19,21.4,82.0,0.0,0.1
Con_Vanh,2023,2,20,19.9,78.0,0.0,4.8
Con_Vanh,2023,2,21,19.9,83.0,0.0,2.2
Con_Vanh,2023,2,22,19.6,81.0,0.0,4.1
Con_Vanh,2023,2,23,19.7,83.0,0.0,4.6
Con_Vanh,2023,2,24,19.8,85.0,0.7,0.0
Con_Vanh,2023,2,25,18.6,63.0,0.0,5.9
Con_Vanh,2023,2,26,16.5,75.0,0.0,9.6
Con_Vanh,2023,2,27,16.9,74.0,0.0,4.9
Con_Vanh,2023,2,28,18.6,82.0,0.0,4.9
Con_Vanh,2023,3,1,19.4,88.0,0.0,0.0
Con_Vanh,2023,3,2,21.6,76.0,0.0,7.9
Con_Vanh,2023,3,3,20.2,85.0,0.0,0.0
Con_Vanh,2023,3,4,20.5,80.0,0.0,2.8
Con_Vanh,2023,3,5,20.3,82.0,0.0,7.9
Con_Vanh,2023,3,6,20.5,89.0,0.0,3.0
Con_Vanh,2023,3,7,21.2,82.0,0.0,6.1
Con_Vanh,2023,3,8,20.7,89.0,0.0,0.3
Con_Vanh,2023,3,9,22.7,83.0,0.0,3.2
Con_Vanh,2023,3,10,22.0,86.0,0.0,8.0
Con_Vanh,2023,3,11,22.4,89.0,0.0,0.4
Con_Vanh,2023,3,12,23.3,86.0,0.0,2.5
Con_Vanh,2023,3,13,19.4,72.0,0.0,0.2
Con_Vanh,2023,3,14,20.2,78.0,0.0,7.9
Con_Vanh,2023,3,15,21.6,90.0,0.0,1.1
Con_Vanh,2023,3,16,22.9,87.0,0.0,4.9
Con_Vanh,2023,3,17,22.7,92.0,0.0,0.1
Con_Vanh,2023,3,18,22.3,90.0,0.0,1.5
Con_Vanh,2023,3,19,23.4,88.0,0.0,4.7
Con_Vanh,2023,3,20,24.3,90.0,0.1,0.5
Con_Vanh,2023,3,21,24.7,92.0,0.0,1.4
Con_Vanh,2023,3,22,25.8,90.0,0.0,7.9
Con_Vanh,2023,3,23,26.2,88.0,0.0,8.8
Con_Vanh,2023,3,24,25.7,90.0,0.0,1.5
Con_Vanh,2023,3,25,24.5,92.0,0.3,0.0
Con_Vanh,2023,3,26,20.9,94.0,18.8,0.0
Con_Vanh,2023,3,27,17.8,96.0,32.5,0.0
Con_Vanh,2023,3,28,17.7,95.0,0.5,0.0
Con_Vanh,2023,3,29,19.5,88.0,0.1,0.0
Con_Vanh,2023,3,30,19.2,95.0,3.5,0.0
Con_Vanh,2023,3,31,20.9,90.0,1.3,0.0
Con_Vanh,2023,4,1,21.3,97.0,2.2,0.0
Con_Vanh,2023,4,2,23.5,96.0,1.7,0.0
Con_Vanh,2023,4,3,25.0,92.0,0.1,5.3
Con_Vanh,2023,4,4,25.5,92.0,0.1,2.8
Con_Vanh,2023,4,5,26.1,90.0,0.0,3.6
Con_Vanh,2023,4,6,25.7,92.0,0.0,0.0
Con_Vanh,2023,4,7,22.3,79.0,0.1,0.0
Con_Vanh,2023,4,8,19.4,95.0,1.5,0.0
Con_Vanh,2023,4,9,18.2,98.0,0.5,0.0
Con_Vanh,2023,4,10,20.9,94.0,1.2,0.0
Con_Vanh,2023,4,11,22.8,98.0,2.5,0.0
Con_Vanh,2023,4,12,23.6,94.0,1.1,0.0
Con_Vanh,2023,4,13,23.8,96.0,1.8,0.0
Con_Vanh,2023,4,14,24.2,94.0,0.1,0.0
Con_Vanh,2023,4,15,24.5,95.0,22.1,0.0
Con_Vanh,2023,4,16,25.0,89.0,0.0,2.7
Con_Vanh,2023,4,17,25.4,92.0,0.0,0.5
Con_Vanh,2023,4,18,27.0,91.0,0.0,3.7
Con_Vanh,2023,4,19,26.6,90.0,0.0,1.2
Con_Vanh,2023,4,20,26.2,88.0,0.0,0.0
Con_Vanh,2023,4,21,27.2,90.0,0.0,2.8
Con_Vanh,2023,4,22,27.4,87.0,0.0,6.9
Con_Vanh,2023,4,23,27.5,90.0,0.0,3.0
Con_Vanh,2023,4,24,27.2,91.0,0.0,3.3
Con_Vanh,2023,4,25,22.2,94.0,2.1,0.0
Con_Vanh,2023,4,26,22.6,79.0,0.0,2.7
Con_Vanh,2023,4,27,24.2,82.0,0.0,8.1
Con_Vanh,2023,4,28,26.2,89.0,0.0,0.0
Con_Vanh,2023,4,29,24.4,95.0,25.8,0.2
Con_Vanh,2023,4,30,23.2,82.0,1.0,0.0
Con_Vanh,2023,5,1,24.3,79.0,0.0,9.4
Con_Vanh,2023,5,2,25.5,89.0,0.0,5.4
Con_Vanh,2023,5,3,27.1,90.0,0.0,6.7
Con_Vanh,2023,5,4,27.6,90.0,0.0,2.6
Con_Vanh,2023,5,5,28.8,86.0,0.0,10.7
Con_Vanh,2023,5,6,29.7,84.0,0.0,10.9
Con_Vanh,2023,5,7,29.1,87.0,4.1,3.9
Con_Vanh,2023,5,8,25.6,89.0,31.2,0.0
Con_Vanh,2023,5,9,24.9,90.0,0.0,0.0
Con_Vanh,2023,5,10,27.1,88.0,0.0,1.1
Con_Vanh,2023,5,11,27.3,91.0,14.0,3.5
Con_Vanh,2023,5,12,23.8,87.0,6.8,0.0
Con_Vanh,2023,5,13,21.1,95.0,2.8,0.2
Con_Vanh,2023,5,14,22.6,86.0,1.3,0.8
Con_Vanh,2023,5,15,25.4,86.0,0.1,10.6
Con_Vanh,2023,5,16,28.1,87.0,0.0,10.4
Con_Vanh,2023,5,17,30.5,72.0,0.0,11.4
Con_Vanh,2023,5,18,31.1,73.0,0.0,11.2
Con_Vanh,2023,5,19,29.8,87.0,0.0,10.4
Con_Vanh,2023,5,20,29.8,85.0,0.0,8.3
Con_Vanh,2023,5,21,30.2,86.0,0.4,8.8
Con_Vanh,2023,5,22,30.9,85.0,0.0,10.7
Con_Vanh,2023,5,23,29.4,87.0,0.0,3.6
Con_Vanh,2023,5,24,28.1,88.0,0.0,2.4
Con_Vanh,2023,5,25,27.9,86.0,3.1,2.0
Con_Vanh,2023,5,26,29.5,84.0,0.2,7.8
Con_Vanh,2023,5,27,29.1,86.0,0.0,9.4
Con_Vanh,2023,5,28,29.5,84.0,0.0,8.8
Con_Vanh,2023,5,29,29.6,86.0,0.0,8.6
Con_Vanh,2023,5,30,30.1,81.0,0.0,11.4
Con_Vanh,2023,5,31,30.1,83.0,0.0,11.5
Con_Vanh,2023,6,1,31.1,85.0,0.0,10.2
Con_Vanh,2023,6,2,31.8,80.0,0.0,10.7
Con_Vanh,2023,6,3,30.9,80.0,0.0,8.5
Con_Vanh,2023,6,4,30.2,81.0,33.6,10.1
Con_Vanh,2023,6,5,29.3,86.0,0.0,7.0
Con_Vanh,2023,6,6,29.7,86.0,15.7,8.7
Con_Vanh,2023,6,7,29.7,84.0,2.9,4.0
Con_Vanh,2023,6,8,30.0,86.0,0.0,3.5
Con_Vanh,2023,6,9,29.0,86.0,31.0,0.3
Con_Vanh,2023,6,10,30.4,82.0,0.0,8.5
Con_Vanh,2023,6,11,30.3,85.0,82.7,5.3
Con_Vanh,2023,6,12,29.7,91.0,0.5,7.0
Con_Vanh,2023,6,13,29.8,83.0,14.7,6.1
Con_Vanh,2023,6,14,28.1,88.0,5.7,1.0
Con_Vanh,2023,6,15,29.4,86.0,0.0,3.3
Con_Vanh,2023,6,16,30.6,82.0,0.0,0.8
Con_Vanh,2023,6,17,31.5,80.0,0.0,4.4
Con_Vanh,2023,6,18,29.8,85.0,5.3,2.1
Con_Vanh,2023,6,19,31.0,81.0,0.0,9.1
Con_Vanh,2023,6,20,31.6,78.0,0.0,10.8
Con_Vanh,2023,6,21,31.8,79.0,0.0,9.8
Con_Vanh,2023,6,22,32.3,73.0,1.5,5.0
Con_Vanh,2023,6,23,28.6,85.0,14.7,0.4
Con_Vanh,2023,6,24,26.5,92.0,15.6,0.1
Con_Vanh,2023,6,25,26.9,93.0,5.1,0.0
Con_Vanh,2023,6,26,26.6,96.0,12.8,0.1
Con_Vanh,2023,6,27,27.8,90.0,3.0,0.2
Con_Vanh,2023,6,28,29.9,85.0,0.0,11.0
Con_Vanh,2023,6,29,30.8,85.0,0.0,11.0
Con_Vanh,2023,6,30,31.7,80.0,0.0,10.7
Con_Vanh,2023,7,1,32.4,78.0,0.0,10.8
Con_Vanh,2023,7,2,32.1,80.0,0.0,8.6
Con_Vanh,2023,7,3,32.4,80.0,0.0,8.9
Con_Vanh,2023,7,4,32.0,77.0,0.0,11.7
Con_Vanh,2023,7,5,31.2,78.0,0.0,11.8
Con_Vanh,2023,7,6,31.3,78.0,0.0,12.3
Con_Vanh,2023,7,7,31.3,80.0,0.0,11.9
Con_Vanh,2023,7,8,30.9,80.0,0.0,10.0
Con_Vanh,2023,7,9,30.4,82.0,0.0,8.0
Con_Vanh,2023,7,10,30.6,80.0,0.0,10.6
Con_Vanh,2023,7,11,31.0,80.0,0.0,11.3
Con_Vanh,2023,7,12,32.0,76.0,0.0,11.9
Con_Vanh,2023,7,13,32.3,74.0,0.0,10.8
Con_Vanh,2023,7,14,31.5,78.0,0.0,11.1
Con_Vanh,2023,7,15,30.7,78.0,0.5,5.8
Con_Vanh,2023,7,16,31.3,74.0,0.0,3.1
Con_Vanh,2023,7,17,32.3,66.0,0.0,4.2
Con_Vanh,2023,7,18,30.0,68.0,0.0,0.0
Con_Vanh,2023,7,19,27.1,90.0,2.0,1.0
Con_Vanh,2023,7,20,27.8,90.0,3.8,1.0
Con_Vanh,2023,7,21,28.8,89.0,0.5,4.7
Con_Vanh,2023,7,22,29.9,84.0,0.0,9.2
Con_Vanh,2023,7,23,30.5,82.0,0.0,11.0
Con_Vanh,2023,7,24,30.9,77.0,0.0,11.7
Con_Vanh,2023,7,25,30.9,79.0,0.0,10.4
Con_Vanh,2023,7,26,31.1,78.0,0.0,11.8
Con_Vanh,2023,7,27,31.6,81.0,0.0,10.3
Con_Vanh,2023,7,28,31.2,80.0,0.0,4.1
Con_Vanh,2023,7,29,31.2,78.0,0.0,3.6
Con_Vanh,2023,7,30,31.0,84.0,0.0,5.1
Con_Vanh,2023,7,31,29.7,86.0,7.5,1.9
Con_Vanh,2023,8,1,27.5,91.0,39.4,0.0
Con_Vanh,2023,8,2,27.4,94.0,12.3,0.0
Con_Vanh,2023,8,3,27.5,95.0,3.3,0.0
Con_Vanh,2023,8,4,27.3,93.0,11.9,0.4
Con_Vanh,2023,8,5,28.3,87.0,1.1,0.0
Con_Vanh,2023,8,6,28.9,78.0,0.0,0.0
Con_Vanh,2023,8,7,28.5,77.0,0.0,0.0
Con_Vanh,2023,8,8,29.0,81.0,0.0,6.2
Con_Vanh,2023,8,9,30.2,75.0,0.2,7.2
Con_Vanh,2023,8,10,30.4,80.0,0.0,2.2
